Country Code,Country,Series Name,Year,Inflation Rate
LVA,Latvia,Energy Consumer Price Inflation,1997,14.88
MAR,Morocco,Energy Consumer Price Inflation,1997,
MDA,Moldova,Energy Consumer Price Inflation,1997,
MDG,Madagascar,Energy Consumer Price Inflation,1997,
MDV,Maldives,Energy Consumer Price Inflation,1997,-1.7
MEX,Mexico,Energy Consumer Price Inflation,1997,25.8
MKD,"Macedonia, FYR",Energy Consumer Price Inflation,1997,3.8
MLI,Mali,Energy Consumer Price Inflation,1997,
MLT,Malta,Energy Consumer Price Inflation,1997,8.3
MMR,Myanmar,Energy Consumer Price Inflation,1997,17.2
MNG,Mongolia,Energy Consumer Price Inflation,1997,73.6
MOZ,Mozambique,Energy Consumer Price Inflation,1997,7.7
MRT,Mauritania,Energy Consumer Price Inflation,1997,
MUS,Mauritius,Energy Consumer Price Inflation,1997,-0.3
MWI,Malawi,Energy Consumer Price Inflation,1997,
MYS,Malaysia,Energy Consumer Price Inflation,1997,3.0
NAM,Namibia,Energy Consumer Price Inflation,1997,11.9
NER,Niger,Energy Consumer Price Inflation,1997,-1.28
NGA,Nigeria,Energy Consumer Price Inflation,1997,5.87
NIC,Nicaragua,Energy Consumer Price Inflation,1997,
NLD,Netherlands,Energy Consumer Price Inflation,1997,4.54
NOR,Norway,Energy Consumer Price Inflation,1997,2.69
NPL,Nepal,Energy Consumer Price Inflation,1997,10.0
NZL,New Zealand,Energy Consumer Price Inflation,1997,4.5
OMN,Oman,Energy Consumer Price Inflation,1997,0.1
PAK,Pakistan,Energy Consumer Price Inflation,1997,15.8
PAN,Panama,Energy Consumer Price Inflation,1997,1.3
PER,Peru,Energy Consumer Price Inflation,1997,8.28
PHL,Philippines,Energy Consumer Price Inflation,1997,8.74
PNG,Papua New Guinea,Energy Consumer Price Inflation,1997,
POL,Poland,Energy Consumer Price Inflation,1997,17.7
PRT,Portugal,Energy Consumer Price Inflation,1997,4.33
PRY,Paraguay,Energy Consumer Price Inflation,1997,11.91
QAT,Qatar,Energy Consumer Price Inflation,1997,5.32
ROU,Romania,Energy Consumer Price Inflation,1997,203.1
RUS,Russian Federation,Energy Consumer Price Inflation,1997,36.0
RWA,Rwanda,Energy Consumer Price Inflation,1997,
SAU,Saudi Arabia,Energy Consumer Price Inflation,1997,0.0
SDN,Sudan,Energy Consumer Price Inflation,1997,
SEN,Senegal,Energy Consumer Price Inflation,1997,0.0
SGP,Singapore,Energy Consumer Price Inflation,1997,2.93
SLE,Sierra Leone,Energy Consumer Price Inflation,1997,
SLV,El Salvador,Energy Consumer Price Inflation,1997,1.3
STP,São Tomé and Principe,Energy Consumer Price Inflation,1997,0.5
SUR,Suriname,Energy Consumer Price Inflation,1997,6.2
SVK,Slovak Republic,Energy Consumer Price Inflation,1997,13.28
SVN,Slovenia,Energy Consumer Price Inflation,1997,-0.69
SWE,Sweden,Energy Consumer Price Inflation,1997,
SWZ,Swaziland,Energy Consumer Price Inflation,1997,
SYC,Seychelles,Energy Consumer Price Inflation,1997,-4.7
SYR,Syrian Arab Republic,Energy Consumer Price Inflation,1997,10.9
TCD,Chad,Energy Consumer Price Inflation,1997,-2.4
TGO,Togo,Energy Consumer Price Inflation,1997,9.8
THA,Thailand,Energy Consumer Price Inflation,1997,73.0
TJK,Tajikistan,Energy Consumer Price Inflation,1997,1.7
TON,Tonga,Energy Consumer Price Inflation,1997,0.45
TTO,Trinidad and Tobago,Energy Consumer Price Inflation,1997,3.6
TUN,Tunisia,Energy Consumer Price Inflation,1997,75.5
TUR,Turkey,Energy Consumer Price Inflation,1997,19.3
TZA,Tanzania,Energy Consumer Price Inflation,1997,-2.5
UGA,Uganda,Energy Consumer Price Inflation,1997,
UKR,Ukraine,Energy Consumer Price Inflation,1997,22.88
URY,Uruguay,Energy Consumer Price Inflation,1997,2.62
USA,United States,Energy Consumer Price Inflation,1997,
VCT,St. Vincent and the Grenadines,Energy Consumer Price Inflation,1997,-2.4
VEN,"Venezuela, RB",Energy Consumer Price Inflation,1997,100.4
VGB,British Virgin Islands,Energy Consumer Price Inflation,1997,
VNM,Vietnam,Energy Consumer Price Inflation,1997,
VUT,Vanuatu,Energy Consumer Price Inflation,1997,
WSM,Samoa,Energy Consumer Price Inflation,1997,
ZAF,South Africa,Energy Consumer Price Inflation,1997,7.8
ZMB,Zambia,Energy Consumer Price Inflation,1997,35.8
ZWE,Zimbabwe,Energy Consumer Price Inflation,1997,
VGB,British Virgin Islands,Energy Consumer Price Inflation,1997,
NCL,New Caledonia,Energy Consumer Price Inflation,1997,
ABW,Aruba,Food Consumer Price Inflation,1997,
AFG,Afghanistan,Food Consumer Price Inflation,1997,
AGO,Angola,Food Consumer Price Inflation,1997,
ALB,Albania,Food Consumer Price Inflation,1997,36.2
ARE,United Arab Emirates,Food Consumer Price Inflation,1997,
ARG,Argentina,Food Consumer Price Inflation,1997,-0.5
ARM,Armenia,Food Consumer Price Inflation,1997,8.4
ATG,Antigua and Barbuda,Food Consumer Price Inflation,1997,-1.1
AUS,Australia,Food Consumer Price Inflation,1997,2.61
AUT,Austria,Food Consumer Price Inflation,1997,1.53
AZE,Azerbaijan,Food Consumer Price Inflation,1997,-0.5
BDI,Burundi,Food Consumer Price Inflation,1997,35.0
BEL,Belgium,Food Consumer Price Inflation,1997,2.26
BEN,Benin,Food Consumer Price Inflation,1997,3.2
BFA,Burkina Faso,Food Consumer Price Inflation,1997,2.5
BGD,Bangladesh,Food Consumer Price Inflation,1997,6.6
BGR,Bulgaria,Food Consumer Price Inflation,1997,1097.01
BHR,Bahrain,Food Consumer Price Inflation,1997,
BHS,"Bahamas, The",Food Consumer Price Inflation,1997,1.6
BIH,Bosnia and Herzegovina,Food Consumer Price Inflation,1997,
BLR,Belarus,Food Consumer Price Inflation,1997,69.9
BLZ,Belize,Food Consumer Price Inflation,1997,1.8
BOL,Bolivia,Food Consumer Price Inflation,1997,3.4
BRA,Brazil,Food Consumer Price Inflation,1997,0.72
BRB,Barbados,Food Consumer Price Inflation,1997,13.5
BRN,Brunei Darussalam,Food Consumer Price Inflation,1997,3.7
BTN,Bhutan,Food Consumer Price Inflation,1997,3.7
BWA,Botswana,Food Consumer Price Inflation,1997,10.3
CAF,Central African Republic,Food Consumer Price Inflation,1997,0.6
CAN,Canada,Food Consumer Price Inflation,1997,1.54
CHE,Switzerland,Food Consumer Price Inflation,1997,0.67
CHL,Chile,Food Consumer Price Inflation,1997,7.2
CHN,China,Food Consumer Price Inflation,1997,-0.11
CIV,Côte d'Ivoire,Food Consumer Price Inflation,1997,9.21
CMR,Cameroon,Food Consumer Price Inflation,1997,7.0
COD,"Congo, Dem. Rep.",Food Consumer Price Inflation,1997,
COG,"Congo, Rep.",Food Consumer Price Inflation,1997,24.7
COL,Colombia,Food Consumer Price Inflation,1997,15.76
COM,Comoros,Food Consumer Price Inflation,1997,
CPV,Cabo Verde,Food Consumer Price Inflation,1997,10.1
CRI,Costa Rica,Food Consumer Price Inflation,1997,14.42
CUW,Curacao,Food Consumer Price Inflation,1997,
CYP,Cyprus,Food Consumer Price Inflation,1997,5.2
CZE,Czech Republic,Food Consumer Price Inflation,1997,4.39
DEU,Germany,Food Consumer Price Inflation,1997,1.38
DJI,Djibouti,Food Consumer Price Inflation,1997,
DMA,Dominica,Food Consumer Price Inflation,1997,3.6
DNK,Denmark,Food Consumer Price Inflation,1997,3.49
DOM,Dominican Republic,Food Consumer Price Inflation,1997,7.6
DZA,Algeria,Food Consumer Price Inflation,1997,4.8
ECU,Ecuador,Food Consumer Price Inflation,1997,36.1
EGY,"Egypt, Arab Rep.",Food Consumer Price Inflation,1997,4.1
ESP,Spain,Food Consumer Price Inflation,1997,-0.7
EST,Estonia,Food Consumer Price Inflation,1997,5.5
ETH,Ethiopia,Food Consumer Price Inflation,1997,1.8
FIN,Finland,Food Consumer Price Inflation,1997,1.39
FJI,Fiji,Food Consumer Price Inflation,1997,4.7
FRA,France,Food Consumer Price Inflation,1997,1.79
GAB,Gabon,Food Consumer Price Inflation,1997,6.3
GBR,United Kingdom,Food Consumer Price Inflation,1997,-0.17
GEO,Georgia,Food Consumer Price Inflation,1997,4.7
GHA,Ghana,Food Consumer Price Inflation,1997,20.9
GIN,Guinea,Food Consumer Price Inflation,1997,-0.5
GMB,"Gambia, The",Food Consumer Price Inflation,1997,1.4
GNB,Guinea-Bissau,Food Consumer Price Inflation,1997,
GNQ,Equatorial Guinea,Food Consumer Price Inflation,1997,7.2
GRC,Greece,Food Consumer Price Inflation,1997,4.18
GRD,Grenada,Food Consumer Price Inflation,1997,0.4
GTM,Guatemala,Food Consumer Price Inflation,1997,6.8
GUY,Guyana,Food Consumer Price Inflation,1997,0.8
HKG,Hong Kong SAR,Food Consumer Price Inflation,1997,3.6
HND,Honduras,Food Consumer Price Inflation,1997,19.8
HRV,Croatia,Food Consumer Price Inflation,1997,4.4
HTI,Haiti,Food Consumer Price Inflation,1997,
HUN,Hungary,Food Consumer Price Inflation,1997,17.48
IDN,Indonesia,Food Consumer Price Inflation,1997,8.66
IND,India,Food Consumer Price Inflation,1997,7.9
IRL,Ireland,Food Consumer Price Inflation,1997,1.52
IRN,"Iran, Islamic Rep.",Food Consumer Price Inflation,1997,10.2
IRQ,Iraq,Food Consumer Price Inflation,1997,15.5
ISL,Iceland,Food Consumer Price Inflation,1997,3.3
ISR,Israel,Food Consumer Price Inflation,1997,9.15
ITA,Italy,Food Consumer Price Inflation,1997,-0.16
JAM,Jamaica,Food Consumer Price Inflation,1997,7.9
JOR,Jordan,Food Consumer Price Inflation,1997,6.6
JPN,Japan,Food Consumer Price Inflation,1997,1.79
KAZ,Kazakhstan,Food Consumer Price Inflation,1997,6.4
KEN,Kenya,Food Consumer Price Inflation,1997,15.7
KGZ,Kyrgyz Republic,Food Consumer Price Inflation,1997,24.9
KHM,Cambodia,Food Consumer Price Inflation,1997,6.7
KNA,St. Kitts and Nevis,Food Consumer Price Inflation,1997,9.3
KOR,"Korea, Rep.",Food Consumer Price Inflation,1997,3.98
KWT,Kuwait,Food Consumer Price Inflation,1997,0.7
LAO,Lao PDR,Food Consumer Price Inflation,1997,25.3
LBN,Lebanon,Food Consumer Price Inflation,1997,-0.6
LBR,Liberia,Food Consumer Price Inflation,1997,
LBY,Libya,Food Consumer Price Inflation,1997,
LCA,St. Lucia,Food Consumer Price Inflation,1997,-2.6
LKA,Sri Lanka,Food Consumer Price Inflation,1997,10.9
LSO,Lesotho,Food Consumer Price Inflation,1997,9.3
LTU,Lithuania,Food Consumer Price Inflation,1997,6.07
LUX,Luxembourg,Food Consumer Price Inflation,1997,1.05
LVA,Latvia,Food Consumer Price Inflation,1997,2.54
MAR,Morocco,Food Consumer Price Inflation,1997,
MDA,Moldova,Food Consumer Price Inflation,1997,7.0
MDG,Madagascar,Food Consumer Price Inflation,1997,10.2
MDV,Maldives,Food Consumer Price Inflation,1997,19.5
MEX,Mexico,Food Consumer Price Inflation,1997,19.11
MKD,"Macedonia, FYR",Food Consumer Price Inflation,1997,4.2
MLI,Mali,Food Consumer Price Inflation,1997,-1.6
MLT,Malta,Food Consumer Price Inflation,1997,1.4
MMR,Myanmar,Food Consumer Price Inflation,1997,30.3
MNE,Montenegro,Food Consumer Price Inflation,1997,
MNG,Mongolia,Food Consumer Price Inflation,1997,
MOZ,Mozambique,Food Consumer Price Inflation,1997,5.9
MRT,Mauritania,Food Consumer Price Inflation,1997,4.2
MUS,Mauritius,Food Consumer Price Inflation,1997,5.3
MWI,Malawi,Food Consumer Price Inflation,1997,8.2
MYS,Malaysia,Food Consumer Price Inflation,1997,4.1
NAM,Namibia,Food Consumer Price Inflation,1997,7.7
NCL,New Caledonia,Food Consumer Price Inflation,1997,5.6
NER,Niger,Food Consumer Price Inflation,1997,5.6
NGA,Nigeria,Food Consumer Price Inflation,1997,11.52
NIC,Nicaragua,Food Consumer Price Inflation,1997,9.1
NLD,Netherlands,Food Consumer Price Inflation,1997,1.63
NOR,Norway,Food Consumer Price Inflation,1997,3.37
NPL,Nepal,Food Consumer Price Inflation,1997,5.2
NZL,New Zealand,Food Consumer Price Inflation,1997,2.22
OMN,Oman,Food Consumer Price Inflation,1997,0.5
PAK,Pakistan,Food Consumer Price Inflation,1997,12.0
PAN,Panama,Food Consumer Price Inflation,1997,0.7
PER,Peru,Food Consumer Price Inflation,1997,7.1
PHL,Philippines,Food Consumer Price Inflation,1997,2.92
PNG,Papua New Guinea,Food Consumer Price Inflation,1997,6.4
POL,Poland,Food Consumer Price Inflation,1997,12.39
PRT,Portugal,Food Consumer Price Inflation,1997,0.16
PRY,Paraguay,Food Consumer Price Inflation,1997,3.8
QAT,Qatar,Food Consumer Price Inflation,1997,-0.6
ROU,Romania,Food Consumer Price Inflation,1997,151.31
RUS,Russian Federation,Food Consumer Price Inflation,1997,12.7
RWA,Rwanda,Food Consumer Price Inflation,1997,23.9
SAU,Saudi Arabia,Food Consumer Price Inflation,1997,2.1
SDN,Sudan,Food Consumer Price Inflation,1997,
SEN,Senegal,Food Consumer Price Inflation,1997,3.86
SGP,Singapore,Food Consumer Price Inflation,1997,2.03
SLE,Sierra Leone,Food Consumer Price Inflation,1997,6.8
SLV,El Salvador,Food Consumer Price Inflation,1997,4.2
SRB,Serbia,Food Consumer Price Inflation,1997,
STP,São Tomé and Principe,Food Consumer Price Inflation,1997,
SUR,Suriname,Food Consumer Price Inflation,1997,-0.8
SVK,Slovak Republic,Food Consumer Price Inflation,1997,5.68
SVN,Slovenia,Food Consumer Price Inflation,1997,8.6
SWE,Sweden,Food Consumer Price Inflation,1997,0.38
SWZ,Swaziland,Food Consumer Price Inflation,1997,12.0
SYC,Seychelles,Food Consumer Price Inflation,1997,2.2
SYR,Syrian Arab Republic,Food Consumer Price Inflation,1997,2.4
TCD,Chad,Food Consumer Price Inflation,1997,7.42
TGO,Togo,Food Consumer Price Inflation,1997,14.2
THA,Thailand,Food Consumer Price Inflation,1997,6.97
TJK,Tajikistan,Food Consumer Price Inflation,1997,
TON,Tonga,Food Consumer Price Inflation,1997,3.1
TTO,Trinidad and Tobago,Food Consumer Price Inflation,1997,10.2
TUN,Tunisia,Food Consumer Price Inflation,1997,4.2
TUR,Turkey,Food Consumer Price Inflation,1997,90.92
TZA,Tanzania,Food Consumer Price Inflation,1997,17.5
UGA,Uganda,Food Consumer Price Inflation,1997,18.1
UKR,Ukraine,Food Consumer Price Inflation,1997,11.6
URY,Uruguay,Food Consumer Price Inflation,1997,18.4
USA,United States,Food Consumer Price Inflation,1997,2.62
UZB,Uzbekistan,Food Consumer Price Inflation,1997,
VCT,St. Vincent and the Grenadines,Food Consumer Price Inflation,1997,-0.4
VEN,"Venezuela, RB",Food Consumer Price Inflation,1997,46.1
VGB,British Virgin Islands,Food Consumer Price Inflation,1997,
VNM,Vietnam,Food Consumer Price Inflation,1997,0.6
VUT,Vanuatu,Food Consumer Price Inflation,1997,0.7
WSM,Samoa,Food Consumer Price Inflation,1997,
YEM,"Yemen, Rep.",Food Consumer Price Inflation,1997,2.9
ZAF,South Africa,Food Consumer Price Inflation,1997,9.46
ZMB,Zambia,Food Consumer Price Inflation,1997,21.4
ZWE,Zimbabwe,Food Consumer Price Inflation,1997,17.6
VGB,British Virgin Islands,Food Consumer Price Inflation,1997,
NCL,New Caledonia,Food Consumer Price Inflation,1997,
AFG,Afghanistan,Official Core Consumer Price Inflation,1997,
ALB,Albania,Official Core Consumer Price Inflation,1997,
AUS,Australia,Official Core Consumer Price Inflation,1997,-0.16
AUT,Austria,Official Core Consumer Price Inflation,1997,1.1
ARM,Armenia,Official Core Consumer Price Inflation,1997,
AZE,Azerbaijan,Official Core Consumer Price Inflation,1997,
BEL,Belgium,Official Core Consumer Price Inflation,1997,-5.34
BGR,Bulgaria,Official Core Consumer Price Inflation,1997,
BLR,Belarus,Official Core Consumer Price Inflation,1997,
BRA,Brazil,Official Core Consumer Price Inflation,1997,7.24
CAN,Canada,Official Core Consumer Price Inflation,1997,1.61
CHE,Switzerland,Official Core Consumer Price Inflation,1997,0.35
CHL,Chile,Official Core Consumer Price Inflation,1997,
CHN,China,Official Core Consumer Price Inflation,1997,
CMR,Cameroon,Official Core Consumer Price Inflation,1997,
COL,Colombia,Official Core Consumer Price Inflation,1997,19.53
CRI,Costa Rica,Official Core Consumer Price Inflation,1997,13.44
CYP,Cyprus,Official Core Consumer Price Inflation,1997,2.5
CZE,Czech Republic,Official Core Consumer Price Inflation,1997,7.57
DEU,Germany,Official Core Consumer Price Inflation,1997,1.96
DJI,Djibouti,Official Core Consumer Price Inflation,1997,-7.6
DNK,Denmark,Official Core Consumer Price Inflation,1997,1.85
DOM,Dominican Republic,Official Core Consumer Price Inflation,1997,
EGY,"Egypt, Arab Rep.",Official Core Consumer Price Inflation,1997,
ESP,Spain,Official Core Consumer Price Inflation,1997,2.6
EST,Estonia,Official Core Consumer Price Inflation,1997,
ETH,Ethiopia,Official Core Consumer Price Inflation,1997,
FIN,Finland,Official Core Consumer Price Inflation,1997,1.09
FRA,France,Official Core Consumer Price Inflation,1997,1.13
GBR,United Kingdom,Official Core Consumer Price Inflation,1997,1.88
GHA,Ghana,Official Core Consumer Price Inflation,1997,
GRC,Greece,Official Core Consumer Price Inflation,1997,7.3
GTM,Guatemala,Official Core Consumer Price Inflation,1997,
HKG,"Hong Kong SAR, China",Official Core Consumer Price Inflation,1997,
HND,Honduras,Official Core Consumer Price Inflation,1997,
HRV,Croatia,Official Core Consumer Price Inflation,1997,
HUN,Hungary,Official Core Consumer Price Inflation,1997,16.53
IDN,Indonesia,Official Core Consumer Price Inflation,1997,
IND,India,Official Core Consumer Price Inflation,1997,
IRL,Ireland,Official Core Consumer Price Inflation,1997,1.43
IRN,"Iran, Islamic Rep.",Official Core Consumer Price Inflation,1997,
IRQ,Iraq,Official Core Consumer Price Inflation,1997,
ISL,Iceland,Official Core Consumer Price Inflation,1997,1.12
ISR,Israel,Official Core Consumer Price Inflation,1997,8.82
ITA,Italy,Official Core Consumer Price Inflation,1997,2.59
JOR,Jordan,Official Core Consumer Price Inflation,1997,
JPN,Japan,Official Core Consumer Price Inflation,1997,1.7
KAZ,Kazakhstan,Official Core Consumer Price Inflation,1997,
KGZ,Kyrgyz Republic,Official Core Consumer Price Inflation,1997,
KOR,"Korea, Rep.",Official Core Consumer Price Inflation,1997,3.43
KWT,Kuwait,Official Core Consumer Price Inflation,1997,
LAO,"Lao, PDR",Official Core Consumer Price Inflation,1997,
LBN,Lebanon,Official Core Consumer Price Inflation,1997,
LBY,Libya,Official Core Consumer Price Inflation,1997,
LKA,Sri Lanka,Official Core Consumer Price Inflation,1997,
LTU,Lithuania,Official Core Consumer Price Inflation,1997,10.81
LUX,Luxembourg,Official Core Consumer Price Inflation,1997,-2.24
LVA,Latvia,Official Core Consumer Price Inflation,1997,16.67
MAC,"Macao SAR, China",Official Core Consumer Price Inflation,1997,
MAR,Morocco,Official Core Consumer Price Inflation,1997,
MEX,Mexico,Official Core Consumer Price Inflation,1997,19.91
MKD,North Macedonia,Official Core Consumer Price Inflation,1997,
MLT,Malta,Official Core Consumer Price Inflation,1997,4.01
MNE,Montenegro,Official Core Consumer Price Inflation,1997,
MUS,Mauritius,Official Core Consumer Price Inflation,1997,
MYS,Malaysia,Official Core Consumer Price Inflation,1997,
NGA,Nigeria,Official Core Consumer Price Inflation,1997,7.53
NIC,Nicaragua,Official Core Consumer Price Inflation,1997,
NLD,Netherlands,Official Core Consumer Price Inflation,1997,1.86
NOR,Norway,Official Core Consumer Price Inflation,1997,2.18
NZL,New Zealand,Official Core Consumer Price Inflation,1997,0.95
OMN,Oman,Official Core Consumer Price Inflation,1997,
PAN,Panama,Official Core Consumer Price Inflation,1997,
PER,Peru,Official Core Consumer Price Inflation,1997,8.81
PHL,Philippines,Official Core Consumer Price Inflation,1997,
PNG,Papua New Guinea,Official Core Consumer Price Inflation,1997,
POL,Poland,Official Core Consumer Price Inflation,1997,16.16
PRT,Portugal,Official Core Consumer Price Inflation,1997,5.32
PRY,Paraguay,Official Core Consumer Price Inflation,1997,6.34
QAT,Qatar,Official Core Consumer Price Inflation,1997,
ROU,Romania,Official Core Consumer Price Inflation,1997,
RUS,Russian Federation,Official Core Consumer Price Inflation,1997,
RWA,Rwanda,Official Core Consumer Price Inflation,1997,
SAU,Saudi Arabia,Official Core Consumer Price Inflation,1997,
